wall_ms,raw_message
946686449506,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686449556,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686449606,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686449606,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686449656,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686449706,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686449706,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686449756,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686449806,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686449806,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686449856,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686449906,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686449906,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686449956,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686450006,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686450006,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686450056,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686450106,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686450106,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686450156,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686450206,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686450218,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686450256,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686450306,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686450306,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686450356,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686450406,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686450406,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686450456,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686450506,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686450506,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686450556,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686450606,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686450606,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686450656,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686450706,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686450706,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686450756,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686450806,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686450806,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686450856,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686450906,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686450906,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686450956,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686451006,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686451006,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686451056,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686451106,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686451106,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686451156,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686451206,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686451206,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686451256,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686451306,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686451306,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686451356,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686451406,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686451416,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686451456,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686451516,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686451516,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686451556,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686451606,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686451606,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686451656,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686451706,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686451706,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686451756,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686451806,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686451806,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686451856,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686451906,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686451906,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686451956,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686452006,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686452006,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686452056,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686452106,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686452118,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686452156,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686452206,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686452206,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686452256,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686452306,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686452306,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686452356,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686452417,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686452417,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686452456,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686452506,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686452506,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686452556,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686452606,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686452606,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686452656,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686452706,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686452718,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686452756,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686452806,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686452806,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686452856,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686452906,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686452906,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686452956,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686453006,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686453006,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686453056,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686453106,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686453106,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686453156,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686453206,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686453206,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686453256,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686453318,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686453318,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686453356,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686453406,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686453406,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686453456,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686453506,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686453506,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686453556,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686453618,"type=xy,x_or_task=0,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 00 00 00 00 00 B0,reason=normal"
946686453618,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686453656,"type=xy,x_or_task=0,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 00 00 00 00 00 B0,reason=normal"
946686453706,"type=xy,x_or_task=0,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 00 00 00 00 00 B0,reason=normal"
946686453716,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686453756,"type=xy,x_or_task=0,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 00 00 00 00 00 B0,reason=normal"
946686453806,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686453806,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686453856,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686453906,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686453906,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686453956,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686454006,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686454006,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686454056,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686454106,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686454106,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686454156,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686454206,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686454206,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686454256,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686454306,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686454306,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686454356,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686454406,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686454406,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686454456,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686454506,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686454518,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686454556,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686454606,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686454606,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686454656,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686454706,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686454706,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686454756,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686454806,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686454816,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686454856,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686454906,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686454906,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686454956,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686455006,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686455006,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686455056,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686455116,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686455116,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686455156,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686455206,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686455216,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686455256,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686455306,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686455306,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686455356,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686455406,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686455406,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686455456,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686455506,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686455506,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686455556,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686455606,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686455606,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686455656,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686455706,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686455706,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686455756,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686455818,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686455818,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686455856,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686455906,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686455906,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686455956,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686456006,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686456018,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686456056,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686456106,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686456106,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686456156,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686456206,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686456206,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686456256,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686456306,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686456306,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686456356,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686456406,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686456406,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686456456,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686456506,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686456506,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686456556,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686456606,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686456606,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
