wall_ms,stamp_sec,event,lidar_hz,imu_hz,odom_hz,lidar_points,lidar_scan_ms,imu_dt_sec,imu_max_gap_sec,imu_acc_norm,imu_gyro_norm_dps,odom_x,odom_y,odom_z,odom_yaw_deg,odom_dt_sec,odom_step_xy,odom_speed_mps,odom_yaw_rate_dps,relative_x,relative_y,relative_yaw_deg,relative_dist,localization_valid,cause
946686513333,0.000000000,summary,10.004,200.073,10.004,20064,100.405,0.006,0.006,0.997,0.542,0.020802,0.012708,0.004147,-0.037534,0,0.002679,0.026788,0.283050,-0.013379,-0.000357,-0.068602,0.013384,1,OK
946686513360,946686513.281905174,odom,,,,,,,,,,0.021615,0.012316,0.004700,-0.026615,0.100130,0.000903,0.009016,0.109050,-0.013379,-0.000357,-0.068602,0.013384,1,OK
946686513459,946686513.381769657,odom,,,,,,,,,,0.021673,0.013418,0.004493,-0.039495,0.099864,0.001104,0.011052,0.128972,-0.014192,-0.000750,-0.057682,0.014212,1,OK
946686513564,946686513.481840134,odom,,,,,,,,,,0.020069,0.013003,0.006123,-0.018120,0.100070,0.001657,0.016558,0.213599,-0.014250,0.000352,-0.070562,0.014255,1,OK
946686513663,946686513.581769347,odom,,,,,,,,,,0.020300,0.013636,0.006927,-0.022128,0.099929,0.000674,0.006744,0.040107,-0.012646,-0.000062,-0.049187,0.012646,1,OK
946686513763,946686513.681927204,odom,,,,,,,,,,0.021591,0.014479,0.006177,-0.023046,0.100158,0.001542,0.015399,0.009165,-0.012877,0.000571,-0.053195,0.012890,1,OK
946686513867,946686513.781834483,odom,,,,,,,,,,0.022383,0.012989,0.007223,-0.055561,0.099907,0.001688,0.016892,0.325460,-0.014169,0.001413,-0.054113,0.014239,1,OK
946686513964,946686513.881780267,odom,,,,,,,,,,0.023936,0.011664,0.006170,-0.042252,0.099946,0.002041,0.020420,0.133170,-0.014960,-0.000077,-0.086629,0.014961,1,OK
946686514060,946686513.981769681,odom,,,,,,,,,,0.024212,0.012785,0.005145,-0.045940,0.099989,0.001155,0.011549,0.036888,-0.016512,-0.001403,-0.073319,0.016571,1,OK
946686514166,946686514.081903815,odom,,,,,,,,,,0.023905,0.013616,0.004101,-0.036997,0.100134,0.000886,0.008845,0.089309,-0.016789,-0.000282,-0.077008,0.016791,1,OK
946686514265,946686514.181761265,odom,,,,,,,,,,0.023092,0.012245,0.002939,-0.053871,0.099857,0.001594,0.015958,0.168981,-0.016482,0.000549,-0.068065,0.016491,1,OK
946686514333,0.000000000,summary,10.004,200.070,10.004,20064,100.336,0.005,0.006,0.996,0.746,0.023092,0.012245,0.002939,-0.053871,0,0.002041,0.020420,0.325460,-0.015669,-0.000821,-0.084939,0.015690,1,OK
946686514368,946686514.281838775,odom,,,,,,,,,,0.022393,0.013440,0.002788,-0.029754,0.100078,0.001385,0.013837,0.240983,-0.015669,-0.000821,-0.084939,0.015690,1,OK
946686514461,946686514.381908178,odom,,,,,,,,,,0.022980,0.013697,0.004445,-0.041800,0.100069,0.000641,0.006405,0.120379,-0.014970,0.000374,-0.060822,0.014975,1,OK
946686514563,946686514.481790185,odom,,,,,,,,,,0.023447,0.013319,0.005599,-0.046927,0.099882,0.000601,0.006016,0.051327,-0.015557,0.000630,-0.072868,0.015570,1,OK
946686514662,946686514.581814885,odom,,,,,,,,,,0.023839,0.013904,0.006077,-0.034632,0.100025,0.000703,0.007033,0.122919,-0.016024,0.000253,-0.077995,0.016026,1,OK
946686514766,946686514.681860328,odom,,,,,,,,,,0.023121,0.013491,0.006239,-0.047970,0.100045,0.000828,0.008276,0.133322,-0.016416,0.000837,-0.065700,0.016438,1,OK
946686514865,946686514.781773686,odom,,,,,,,,,,0.021983,0.013487,0.005943,-0.019485,0.099913,0.001138,0.011388,0.285103,-0.015698,0.000424,-0.079038,0.015704,1,OK
946686514967,946686514.881787300,odom,,,,,,,,,,0.021692,0.011527,0.005881,-0.021400,0.100014,0.001981,0.019807,0.019149,-0.014561,0.000421,-0.050552,0.014567,1,OK
946686515065,946686514.981966972,odom,,,,,,,,,,0.021641,0.012961,0.005847,-0.021383,0.100180,0.001434,0.014318,0.000164,-0.014268,-0.001538,-0.052468,0.014351,1,OK
946686515161,946686515.081701159,odom,,,,,,,,,,0.021158,0.012372,0.005199,-0.043941,0.099734,0.000762,0.007641,0.226172,-0.014218,-0.000105,-0.052451,0.014219,1,OK
946686515264,946686515.181946397,odom,,,,,,,,,,0.021090,0.012895,0.004454,-0.026390,0.100245,0.000527,0.005254,0.175078,-0.013734,-0.000693,-0.075008,0.013752,1,OK
946686515333,0.000000000,summary,10.003,200.059,10.003,19968,99.500,0.006,0.006,1.004,0.633,0.021090,0.012895,0.004454,-0.026390,0,0.001981,0.019807,0.285103,-0.013667,-0.000171,-0.057457,0.013668,1,OK
946686515366,946686515.281835079,odom,,,,,,,,,,0.019503,0.014166,0.004159,-0.020924,0.099889,0.002033,0.020356,0.054723,-0.013667,-0.000171,-0.057457,0.013668,1,OK
946686515470,946686515.381841660,odom,,,,,,,,,,0.020943,0.013983,0.003788,-0.047716,0.100007,0.001451,0.014508,0.267905,-0.012081,0.001102,-0.051991,0.012131,1,OK
946686515558,946686515.481795311,odom,,,,,,,,,,0.021757,0.013487,0.005217,-0.025020,0.099954,0.000954,0.009540,0.227066,-0.013520,0.000917,-0.078784,0.013551,1,OK
946686515667,946686515.581912160,odom,,,,,,,,,,0.021093,0.013976,0.005563,-0.010612,0.100117,0.000825,0.008238,0.143916,-0.014335,0.000421,-0.056087,0.014341,1,OK
946686515766,946686515.681856394,odom,,,,,,,,,,0.021266,0.014355,0.006016,-0.025754,0.099944,0.000416,0.004167,0.151507,-0.013670,0.000910,-0.041679,0.013701,1,OK
946686515867,946686515.781798363,odom,,,,,,,,,,0.022219,0.013241,0.006228,-0.035170,0.099942,0.001466,0.014664,0.094215,-0.013844,0.001289,-0.056821,0.013904,1,OK
946686515972,946686515.881609797,odom,,,,,,,,,,0.022653,0.012571,0.006216,-0.045871,0.099811,0.000798,0.008000,0.107213,-0.014796,0.000175,-0.066237,0.014797,1,OK
946686516075,946686515.981826544,odom,,,,,,,,,,0.021876,0.012467,0.005399,-0.044875,0.100217,0.000784,0.007823,0.009935,-0.015230,-0.000495,-0.076939,0.015238,1,OK
946686516161,946686516.081430435,odom,,,,,,,,,,0.020884,0.012782,0.005755,-0.026629,0.099604,0.001042,0.010458,0.183190,-0.014453,-0.000599,-0.075943,0.014465,1,OK
946686516263,946686516.181835890,odom,,,,,,,,,,0.020611,0.013154,0.005077,-0.049540,0.100405,0.000461,0.004589,0.228185,-0.013460,-0.000283,-0.057696,0.013463,1,OK
946686516333,0.000000000,summary,10.004,200.088,10.004,19968,99.504,0.006,0.006,0.994,0.697,0.020611,0.013154,0.005077,-0.049540,0,0.002033,0.020356,0.267905,-0.013188,0.000089,-0.080607,0.013188,1,OK
946686516365,946686516.281823277,odom,,,,,,,,,,0.020455,0.013488,0.004834,-0.027804,0.099987,0.000369,0.003690,0.217381,-0.013188,0.000089,-0.080607,0.013188,1,OK
946686516464,946686516.381787062,odom,,,,,,,,,,0.021095,0.013249,0.003193,-0.016429,0.099964,0.000683,0.006837,0.113794,-0.013032,0.000423,-0.058872,0.013039,1,OK
946686516564,946686516.481949687,odom,,,,,,,,,,0.021747,0.013934,0.004338,-0.008069,0.100163,0.000946,0.009442,0.083470,-0.013672,0.000183,-0.047497,0.013673,1,OK
946686516662,946686516.581955194,odom,,,,,,,,,,0.022350,0.013044,0.004284,-0.018305,0.100006,0.001075,0.010748,0.102355,-0.014324,0.000868,-0.039136,0.014351,1,OK
946686516762,946686516.681828380,odom,,,,,,,,,,0.023014,0.013403,0.004275,-0.031822,0.099873,0.000755,0.007562,0.135350,-0.014927,-0.000022,-0.049372,0.014927,1,OK
946686516866,946686516.781719923,odom,,,,,,,,,,0.025346,0.012788,0.004982,-0.064210,0.099892,0.002412,0.024144,0.324226,-0.015591,0.000337,-0.062890,0.015595,1,OK
946686516971,946686516.882450819,odom,,,,,,,,,,0.023499,0.012699,0.005992,-0.045136,0.100731,0.001849,0.018356,0.189355,-0.017923,-0.000280,-0.095277,0.017925,1,OK
946686517066,946686516.981968403,odom,,,,,,,,,,0.021788,0.013418,0.005526,-0.003978,0.099518,0.001856,0.018653,0.413572,-0.016076,-0.000368,-0.076204,0.016080,1,OK
946686517162,946686517.081925511,odom,,,,,,,,,,0.022088,0.012541,0.005004,-0.060745,0.099957,0.000927,0.009274,0.567908,-0.014365,0.000352,-0.035046,0.014369,1,OK
946686517267,946686517.181751728,odom,,,,,,,,,,0.021229,0.013105,0.005833,-0.045940,0.099826,0.001028,0.010295,0.148307,-0.014665,-0.000525,-0.091812,0.014675,1,OK
946686517333,0.000000000,summary,10.003,200.062,10.003,20064,100.356,0.006,0.006,1.009,0.557,0.021229,0.013105,0.005833,-0.045940,0,0.002412,0.024144,0.567908,-0.013807,0.000040,-0.077007,0.013807,1,OK
946686517357,946686517.281796098,odom,,,,,,,,,,0.021168,0.014109,0.006002,-0.029463,0.100044,0.001006,0.010057,0.164697,-0.013807,0.000040,-0.077007,0.013807,1,OK
946686517468,946686517.381948233,odom,,,,,,,,,,0.022397,0.013041,0.005572,-0.039084,0.100152,0.001629,0.016261,0.096065,-0.013745,0.001044,-0.060530,0.013785,1,OK
946686517563,946686517.481752872,odom,,,,,,,,,,0.020705,0.013624,0.005235,-0.031113,0.099805,0.001790,0.017931,0.079863,-0.014974,-0.000025,-0.070152,0.014974,1,OK
946686517667,946686517.581839323,odom,,,,,,,,,,0.021788,0.013389,0.005742,-0.012236,0.100086,0.001108,0.011068,0.188607,-0.013282,0.000559,-0.062181,0.013294,1,OK
946686517766,946686517.681746840,odom,,,,,,,,,,0.020601,0.014204,0.006495,-0.022310,0.099908,0.001440,0.014415,0.100830,-0.014365,0.000323,-0.043304,0.014369,1,OK
946686517864,946686517.781721234,odom,,,,,,,,,,0.021055,0.014849,0.005068,0.000079,0.099974,0.000788,0.007887,0.223946,-0.013178,0.001139,-0.053378,0.013227,1,OK
946686517973,946686517.881661177,odom,,,,,,,,,,0.022216,0.014759,0.005399,-0.032188,0.099940,0.001165,0.011656,0.322866,-0.013633,0.001783,-0.030989,0.013749,1,OK
946686518061,946686517.981866121,odom,,,,,,,,,,0.022489,0.016211,0.006269,-0.037670,0.100205,0.001478,0.014746,0.054705,-0.014794,0.001693,-0.063256,0.014891,1,OK
946686518164,946686518.081828952,odom,,,,,,,,,,0.022285,0.014877,0.005112,-0.021201,0.099963,0.001350,0.013500,0.164747,-0.015068,0.003145,-0.068738,0.015393,1,OK
946686518264,946686518.181792736,odom,,,,,,,,,,0.023586,0.013532,0.005598,-0.044319,0.099964,0.001872,0.018723,0.231260,-0.014863,0.001811,-0.052269,0.014973,1,OK
946686518333,0.000000000,summary,10.004,200.073,10.004,19968,100.248,0.006,0.006,0.994,0.719,0.023586,0.013532,0.005598,-0.044319,0,0.001872,0.018723,0.322866,-0.016164,0.000466,-0.075387,0.016170,1,OK
946686518363,946686518.281772614,odom,,,,,,,,,,0.023323,0.013059,0.004607,-0.059220,0.099980,0.000542,0.005422,0.149039,-0.016164,0.000466,-0.075387,0.016170,1,OK
946686518465,946686518.381842136,odom,,,,,,,,,,0.022798,0.012743,0.003887,-0.016261,0.100070,0.000612,0.006119,0.429294,-0.015900,-0.000008,-0.090287,0.015900,1,OK
946686518562,946686518.481815696,odom,,,,,,,,,,0.021526,0.012499,0.003598,-0.034493,0.099974,0.001295,0.012957,0.182371,-0.015375,-0.000324,-0.047328,0.015379,1,OK
946686518664,946686518.581826210,odom,,,,,,,,,,0.021480,0.012710,0.003377,-0.015778,0.100011,0.000215,0.002153,0.187128,-0.014103,-0.000566,-0.065560,0.014114,1,OK
946686518758,946686518.681653261,odom,,,,,,,,,,0.022804,0.012331,0.005255,-0.040921,0.099827,0.001377,0.013790,0.251866,-0.014057,-0.000356,-0.046846,0.014062,1,OK
946686518873,946686518.781551600,odom,,,,,,,,,,0.022373,0.011321,0.004520,-0.043758,0.099898,0.001098,0.010993,0.028400,-0.015381,-0.000735,-0.071989,0.015398,1,OK
946686518965,946686518.881599665,odom,,,,,,,,,,0.022344,0.012654,0.004975,-0.044993,0.100048,0.001332,0.013318,0.012338,-0.014949,-0.001745,-0.074826,0.015050,1,OK
946686519069,946686518.981857419,odom,,,,,,,,,,0.022162,0.013272,0.005669,-0.034607,0.100258,0.000645,0.006434,0.103594,-0.014921,-0.000413,-0.076060,0.014926,1,OK
946686519170,946686519.081777096,odom,,,,,,,,,,0.022447,0.013446,0.005101,-0.052161,0.099920,0.000333,0.003337,0.175684,-0.014739,0.000206,-0.065674,0.014741,1,OK
946686519266,946686519.181958199,odom,,,,,,,,,,0.023568,0.013219,0.004985,-0.028108,0.100181,0.001144,0.011415,0.240089,-0.015024,0.000379,-0.083228,0.015029,1,OK
946686519333,0.000000000,summary,10.003,200.068,10.003,19968,99.616,0.006,0.006,1.007,0.371,0.023568,0.013219,0.004985,-0.028108,0,0.001377,0.013790,0.429294,-0.016145,0.000152,-0.059176,0.016145,1,OK
946686519362,946686519.281889796,odom,,,,,,,,,,0.024299,0.014016,0.004845,-0.047187,0.099932,0.001082,0.010826,0.190919,-0.016145,0.000152,-0.059176,0.016145,1,OK
946686519464,946686519.381784797,odom,,,,,,,,,,0.024489,0.013924,0.004608,-0.043506,0.099895,0.000211,0.002109,0.036854,-0.016876,0.000949,-0.078255,0.016903,1,OK
946686519563,946686519.481844068,odom,,,,,,,,,,0.024538,0.012721,0.003843,-0.046793,0.100059,0.001204,0.012032,0.032848,-0.017066,0.000857,-0.074573,0.017088,1,OK
946686519663,946686519.581835508,odom,,,,,,,,,,0.023453,0.012093,0.004962,-0.039909,0.099991,0.001254,0.012542,0.068839,-0.017115,-0.000346,-0.077860,0.017118,1,OK
